       221.13245       211.01184       34.433507
       239.67806       215.31081       58.445709
       259.19113       219.66212       62.404012
       269.51244       221.69289       62.755342
       280.08611       223.57923       63.379304
       290.91314       225.59405       62.107121
       302.04727       227.55760       65.686244
       313.38913       229.65367       69.122047
       325.26606       231.73180       71.848673
       337.40996       233.16813       59.988261
       349.99342       235.48148       47.567996
       362.84786       237.68870       17.049087
       376.03764       239.85988       16.219827
       389.64654       242.02213       17.836374
       403.63504       244.02110       38.498678
       417.94867       245.86542       12.548867
       432.67462       247.22807       4.8125939
       447.84285       249.22115       3.8721356
       463.39213       251.35732       3.4793229
       479.25650       252.88030       5.4884957
       495.67309       253.98926       5.7593063
       512.55682       254.96365       3.4526323
       530.14192       253.67107       4.0241628
       548.36496       254.87696       5.2751282
       566.93365       255.98976       8.3921695
       586.13295       257.75746       6.5356633
       605.83662       258.68640       10.667284
       626.26761       259.72996       8.1115961
       647.17114       260.61716       3.3837615
       668.75859       262.15626       7.7600528
       690.76951       263.74818       5.4357894
       713.47978       265.69087       5.0804674
       736.85789       267.31165       7.0177521
       760.62691       269.14002       5.5870309
       785.09187       270.82688       6.7813802
       810.16572       271.94316       14.011958
       835.80668       273.92565       10.863578
       846.41792       274.34462       10.469248
       856.89628       274.90640       10.051969
       867.63465       275.42963       13.565489
       878.41276       276.09461       14.576551
       889.40487       273.28315       56.844765
       900.66170       271.26315       100.00000
       912.08782       272.09982       100.00000
       923.57157       272.83863       95.072229
       935.20260       273.80778       91.338481
       947.06563       274.83859       86.296166
       958.64686       275.84652       81.572753
       970.67969       276.84704       75.560573
       982.70165       277.76806       76.023366
       994.34408       278.59666       78.342694
