       218.55680       206.67849       23.379135
       237.14291       210.02600       35.578842
       257.01953       213.03790       49.921253
       267.49801       214.74697       54.497588
       278.21448       216.99446       61.164282
       289.28407       219.16514       63.020864
       300.78780       221.13434       66.691195
       312.57404       222.99310       52.064504
       324.65342       224.74534       35.173528
       337.20968       226.55947       33.405834
       350.10596       228.48480       27.903906
       363.33651       230.19580       32.627019
       376.86097       232.29208       38.532366
       390.98908       234.45408       42.091796
       405.44472       236.52492       56.378227
       420.27917       238.87215       53.579985
       435.42564       240.88154       34.261253
       451.02149       242.13906       42.115557
       467.13100       243.93197       84.998983
       483.70751       246.07049       65.941844
       500.66666       248.30682       26.027256
       518.11047       250.27366       12.476391
       536.07920       251.74046       26.860596
       554.51706       253.42969       53.525211
       573.42253       255.21480       68.014312
       592.76883       257.15878       54.313826
       612.77229       259.06318       31.410265
       633.16178       260.27435       38.023779
       654.23524       262.07286       30.963030
       675.79621       263.99992       34.347024
       697.91494       266.26239       25.928987
       720.59566       268.31459       12.214212
       743.89276       268.59745       19.406432
       767.88456       269.62931       27.293675
       792.59855       271.26532       29.214281
       817.76278       273.34016       24.924071
       843.68397       274.97951       15.620809
       854.21258       275.26013       13.991958
       864.88348       274.92227       28.789123
       875.82594       274.60312       45.943185
       886.73162       275.09014       57.026656
       897.76224       275.79154       58.449884
       908.90598       276.63961       55.276554
       920.31027       277.57073       53.358160
       931.58586       278.43110       51.415760
       943.08398       277.69064       62.880711
       954.70910       277.36592       74.886620
       966.58797       277.61379       80.147403
       978.46297       277.78595       86.332149
       990.57384       278.30240       88.403427
       1002.0324       279.14693       85.244279
