       268.29492       225.75459       2.1029430
       278.51930       225.84780       1.9753263
       289.26340       225.50479       2.2798977
       300.48631       224.46809       2.8216259
       312.09506       223.75535       3.6086214
       324.25893       223.93740       4.4425364
       336.72119       223.86766       4.1844064
       349.63037       225.20491       3.7939642
       363.54869       223.38587       6.2344705
       377.77679       223.26470       7.7683917
       392.52252       223.52219       10.489524
       407.74082       223.84478       19.386846
       423.45052       225.06934       56.293525
       439.88582       226.99864       68.153510
       456.76767       228.59804       72.538863
       474.14620       230.40967       73.508223
       491.96026       232.19959       74.739198
       510.57148       233.90682       74.224025
       529.37942       235.33118       76.329807
       549.03050       237.19231       70.665776
       569.11115       238.46479       73.434543
       589.71446       239.98601       74.312598
       611.03998       241.46454       75.483883
       633.20940       243.23252       72.700322
       655.62579       245.04157       70.180465
       678.85326       246.67641       63.744008
       702.78026       248.28769       62.288168
       727.31093       250.16031       57.003479
       752.64581       251.92631       61.383784
       778.50171       253.62126       65.010626
       804.95919       255.92924       58.352461
       832.25086       258.20024       52.967748
       843.39125       259.05227       50.873333
       854.50383       259.75596       51.236867
       865.90520       260.18121       53.595905
       877.31955       260.90331       50.844996
       888.83011       261.82839       45.861584
       900.57811       262.73906       31.981206
       912.43702       263.02428       19.870455
       924.33588       263.22809       69.284159
       936.42823       263.67613       71.558585
       948.75714       263.98371       76.186576
       961.01037       264.16362       80.372909
       973.45369       264.15412       92.622102
       986.28808       264.62793       94.197048
       998.94374       265.64826       89.537606
