       210.29641       227.51106       1.6372132
       226.72379       227.20762       1.2760603
       244.64524       223.64667       1.7106532
       254.14428       223.50653       1.8859539
       264.13297       221.39588       3.0084185
       274.60139       219.62641       4.1228658
       285.46638       218.27529       7.1385997
       297.03598       216.41479       20.078553
       308.89816       217.69797       39.431727
       321.23099       219.01030       47.396396
       334.00731       220.72563       48.269852
       346.86124       222.08603       48.312279
       360.25797       224.04834       45.112664
       374.44279       225.93465       42.281366
       388.73632       228.00446       40.850076
       403.42346       230.20515       34.133208
       418.49807       232.33079       27.500549
       434.24344       234.50539       25.135699
       450.24320       236.58315       24.283913
       466.90468       238.54123       25.746618
       484.04265       240.27244       27.430945
       501.34902       241.99105       23.724558
       519.22987       243.68467       23.740273
       537.82392       245.39015       16.277686
       556.70514       246.62875       9.9969277
       576.37283       248.08565       10.838718
       596.53049       249.28503       15.170518
       617.34653       250.62717       14.361534
       638.62092       251.98380       12.417658
       660.63444       252.62145       11.292658
       683.23114       253.82962       11.557567
       706.47740       254.65409       16.331903
       730.68925       255.40059       28.925012
       755.60961       256.08319       39.170796
       781.31086       257.22769       39.392549
       808.24416       258.63633       46.612482
       834.96355       260.10896       34.991487
       846.01679       260.71891       38.014258
       857.26482       261.09046       62.558297
       868.56627       261.55003       68.246502
       879.91934       261.84245       67.023722
       891.53247       262.19419       73.547930
       903.21329       262.36333       73.308388
       914.73398       262.58359       60.835761
       926.55074       262.56703       64.265312
       938.71744       262.40289       69.335173
       951.29253       259.71440       83.088174
       964.10717       256.61030       100.00000
       977.31482       257.40573       99.646308
       990.24659       258.34522       97.746017
       1002.3019       259.02951       91.808510
