       227.99008       215.41633       4.7580183
       247.03171       210.55011       13.048334
       257.25957       210.99736       19.511501
       267.82444       212.42659       29.302307
       278.73780       213.94994       42.813980
       290.15866       215.85484       50.021854
       301.82327       217.54355       52.813753
       313.87707       219.68875       55.340780
       326.20443       221.89457       56.907394
       338.89348       223.85882       58.549581
       352.03137       225.35704       59.505404
       365.59038       227.34249       60.152841
       379.49976       229.15563       63.664285
       393.86815       230.95794       72.434050
       408.54722       233.00924       74.368166
       423.82813       235.22490       71.040375
       439.41091       237.19508       75.220809
       455.45224       239.29102       75.216533
       471.96013       241.45396       74.446870
       488.77804       243.46047       76.638038
       506.22782       245.52933       77.406314
       523.97616       247.68400       73.327634
       542.17500       249.74917       70.734154
       560.98716       251.25092       75.378463
       580.33087       251.57483       83.306673
       600.30320       252.92785       93.081670
       620.80412       254.73887       93.278430
       641.91220       256.57837       94.385753
       663.57732       258.50867       89.945432
       685.77944       259.84928       87.109632
       708.60868       261.64531       83.356022
       732.17742       261.55589       28.472351
       756.36957       262.07899       73.200536
       781.44494       262.62287       34.154358
       807.30864       262.50782       79.146824
       834.01294       263.98849       88.970344
       844.83626       264.22116       90.504339
       855.87930       264.67741       90.876662
       866.98550       264.71043       91.261782
       878.28451       263.64223       88.516175
       889.62594       263.48732       92.083896
       901.23887       262.16327       98.473289
       913.23121       262.07834       99.997910
       925.16282       262.66751       100.00000
       937.33116       263.23066       100.00000
       949.54298       264.00281       100.00000
       961.75815       264.68150       100.00000
       974.13198       265.34798       100.00000
       986.72719       266.12096       100.00000
       998.88133       266.88494       97.190540
