       224.60409       218.73208       2.9609255
       242.80406       218.82534       2.8647696
       252.47050       219.15709       3.8956452
       262.43873       219.43775       5.3346389
       272.88168       220.62049       5.9377038
       283.57679       221.13800       5.9758228
       294.74063       222.31669       7.0926617
       306.21227       222.73624       8.3252090
       318.23893       223.13990       8.5945029
       330.51849       224.93215       7.6731700
       343.26613       225.43772       7.6145609
       356.58025       226.19429       7.9128420
       370.25034       227.49546       5.5601372
       384.38392       228.43020       9.8663648
       399.06725       229.58393       13.208210
       414.09360       230.78411       12.337160
       429.67203       232.50174       16.469977
       445.56515       234.21830       18.240754
       461.98704       236.24553       16.720971
       478.84052       237.89616       19.520937
       496.31041       239.62458       17.574528
       514.36063       241.12620       22.855951
       532.85908       242.68123       18.996939
       551.86375       244.67834       8.7396353
       571.29883       246.15330       8.2194619
       591.40014       247.74369       9.9238278
       612.05271       249.81544       13.369249
       633.34645       251.39927       26.487289
       655.13313       253.07287       40.906355
       677.58359       254.96013       26.409330
       700.72623       256.57503       46.591170
       724.41328       257.34735       51.684969
       748.86813       258.60989       60.262557
       773.84358       260.35294       63.340508
       799.53616       261.84234       80.081258
       825.89110       264.07307       74.033000
       836.65566       264.86166       73.036744
       847.50012       265.77863       71.220637
       858.42630       266.64919       69.653017
       869.46433       267.56799       66.780751
       880.62434       268.42589       63.432573
       891.89199       269.22120       58.889628
       903.27495       270.08381       56.718151
       914.73359       270.82216       57.019700
       926.36399       271.09651       79.711247
       938.15161       272.00492       78.080925
       949.89537       272.86532       78.121416
       961.91589       273.83699       73.345499
       974.02789       274.69331       72.897406
       985.77467       275.62922       69.004144
