       227.53001       215.10293       4.5640687
       246.54913       211.24217       13.135219
       256.74366       210.86673       16.959187
       267.38036       212.40032       21.467574
       278.25614       214.20266       25.092299
       289.61682       215.85760       31.836481
       301.22081       218.08982       31.549346
       313.20659       219.56394       37.771327
       325.51891       221.49209       50.804341
       338.21468       223.38182       51.025771
       351.28115       225.19783       60.874500
       364.88816       226.88786       69.922079
       378.89999       228.85306       78.597172
       393.19237       230.79075       78.481131
       407.94795       232.93546       76.703788
       423.16657       235.04136       76.538685
       438.67525       237.07013       81.084253
       454.75576       239.16991       82.061153
       471.23357       241.34046       77.645072
       488.10768       243.50686       73.917936
       505.39302       245.37152       78.833034
       523.20707       247.28017       82.802875
       541.52434       249.00458       83.119361
       560.37945       250.58273       83.997051
       579.70491       252.21091       88.108818
       599.59826       253.97868       88.287769
       620.01377       255.57310       88.623108
       641.05509       257.26566       87.303669
       662.54283       258.74993       88.565952
       684.74843       259.80851       89.069311
       707.61456       261.12448       88.743956
       731.17966       261.45575       90.980683
       755.53198       261.89230       91.632814
       780.46411       262.06243       90.688285
       806.37280       262.08373       92.030268
       833.00868       263.36060       92.334508
       844.00873       263.83879       92.352151
       854.81282       263.45617       91.299223
       866.05721       262.62918       89.899775
       877.35127       263.17299       91.347910
       888.76169       263.72023       93.792301
       900.35456       264.36372       94.137126
       912.12049       264.92560       95.208864
       923.90977       265.51415       96.522493
       935.92787       266.17853       97.006064
       948.04946       266.72110       98.434637
       960.30497       267.43082       97.067114
       972.48326       268.10766       96.955224
       984.88651       268.81659       96.174427
       997.10411       269.56014       93.921078
