       348.31723       219.09949       38.317873
       362.09801       220.53966       56.088485
       376.36407       221.83442       62.182740
       391.06924       223.61092       63.959137
       406.27153       225.50314       59.959502
       422.02669       227.55703       49.869920
       438.14131       228.76829       29.500924
       454.71649       229.58523       56.322685
       472.00105       230.47497       15.326825
       489.68597       231.69534       10.539309
       508.03236       232.39549       30.289574
       527.10994       233.88548       47.389891
       546.63409       235.55264       48.514760
       566.76006       237.12558       48.817032
       587.43074       238.60123       58.522830
       608.76908       239.95235       59.130026
       630.79999       241.38017       57.881417
       653.28783       243.25326       53.746565
       676.52235       244.92782       51.843758
       700.33504       246.76905       45.174271
       725.11286       248.04104       47.290821
       750.32875       248.83160       52.301183
       776.51387       249.75280       55.323231
       803.57576       250.33763       54.801547
       831.35659       250.61578       55.062400
       842.74196       250.73349       52.787980
       854.42577       251.28518       49.479463
       866.02239       251.05765       71.644118
       878.03841       251.27348       67.073962
       890.13913       251.38341       71.390734
       902.26063       251.43099       71.216274
       914.83329       251.12356       78.968278
       927.23146       251.13504       75.718375
       939.94476       249.90233       96.717183
       952.74360       250.41420       99.996445
       966.01550       251.11633       99.965635
       979.18287       252.27743       99.838419
       992.57549       253.28537       99.944510
       1005.6358       254.81609       100.00000
