       211.25886       209.86627       13.531723
       228.95949       214.00075       36.270281
       247.67499       218.40633       33.418410
       257.47201       220.22271       20.507556
       267.58558       222.22653       11.920978
       277.98515       224.04197       9.4085767
       288.70498       226.11549       9.9297722
       299.75056       228.39637       7.1819200
       311.12788       230.13305       7.0519499
       322.87918       231.47905       44.532732
       334.91102       233.20618       64.182566
       347.37743       234.64634       76.087486
       360.18935       235.70143       78.768533
       373.37395       237.09471       87.677130
       386.98970       238.47662       80.846997
       401.02550       239.81179       83.203647
       415.52232       241.20524       87.413784
       430.42010       243.54932       78.055499
       445.73739       245.19732       78.887340
       461.41981       247.00402       77.654105
       477.65127       247.64280       80.009316
       494.43352       248.49760       80.129935
       511.69098       250.03587       74.563513
       529.45639       250.44158       83.222181
       547.70467       252.14148       81.402423
       566.55403       254.12031       79.437538
       585.77272       255.56659       83.133582
       605.69656       256.60931       83.744416
       626.18579       257.22240       84.023104
       647.24795       258.51327       78.364866
       668.98151       259.30656       67.135199
       691.30242       259.88046       55.734960
       714.35926       261.14149       74.673736
       738.05251       262.47090       59.260415
       762.43389       263.66636       54.164701
       787.44068       265.62798       53.751718
       813.08834       267.63152       66.003496
       823.52018       268.25001       51.528330
       834.12931       268.59918       64.955011
       844.78728       269.09551       72.356552
       855.61273       269.78836       74.437536
       866.44662       270.52830       73.418185
       877.42822       271.31367       77.088362
       888.56051       272.16411       68.846148
       899.72413       272.98841       67.013616
       911.05625       273.67213       67.165003
       922.32303       274.21268       70.738791
       933.82695       273.91201       88.742790
       945.59321       273.60179       94.479545
       957.53383       272.88843       100.00000
       969.21357       273.15773       99.906292
