       235.02967       216.11196       26.720241
       254.15272       219.39775       37.176806
       264.33197       219.89657       43.670888
       274.76364       222.02175       53.474034
       285.47097       224.07716       63.294729
       296.50098       226.33173       66.890349
       307.80101       228.56572       66.750934
       319.43442       230.71590       65.843314
       331.39380       233.03964       64.623664
       343.65706       235.12766       62.931005
       356.28442       236.97474       60.469837
       369.32716       238.83592       59.132933
       382.74650       240.33767       61.041814
       396.49212       241.78962       65.226621
       410.58587       243.61521       69.898591
       425.39140       245.52469       70.881495
       440.23129       247.08770       74.054253
       455.56321       248.54325       77.046464
       471.45142       249.97011       78.274052
       487.84963       251.29964       82.585799
       504.65318       252.52264       83.769641
       521.92874       254.14217       84.761805
       539.49261       255.88963       85.998251
       557.78232       257.20379       87.973698
       576.59539       258.71203       89.044307
       595.99982       259.92480       88.170090
       615.77518       261.62518       86.534951
       636.17379       263.05667       88.460597
       657.07119       264.31854       91.098903
       678.70514       265.47942       93.095541
       700.69592       266.91826       95.013123
       723.38280       268.05247       94.988787
       746.71814       268.99414       96.148336
       770.84199       269.41357       97.171331
       795.52248       269.66580       94.755224
       821.05515       269.88166       96.039813
       831.50395       270.06127       96.600807
       841.96590       270.25738       97.105111
       852.68986       270.29827       97.432596
       863.53293       270.80684       98.880115
       874.60132       271.15522       98.482602
       885.66134       271.68253       98.527428
       896.78678       272.21283       99.040164
       908.13733       272.57457       99.577365
       919.56257       272.98872       99.469461
       931.13034       273.37576       99.101585
       942.85626       273.93105       97.850062
       954.67801       274.54027       96.573344
       966.69183       275.18759       96.272994
       978.23540       275.69970       94.337782
