       347.25348       221.96442       35.826749
       360.64436       223.92957       36.595441
       374.63308       225.70327       45.199542
       389.12676       227.55979       46.594875
       404.05232       229.09965       51.475588
       419.36812       230.79790       48.615568
       435.16492       232.28277       41.933348
       451.28319       233.73179       40.706724
       467.80699       235.59732       41.705161
       484.91997       237.42360       29.496310
       502.71799       239.03508       26.047578
       521.03276       240.54501       25.265688
       539.67488       242.12099       23.817291
       559.03077       243.78080       28.512765
       578.86457       245.09142       30.245635
       599.48221       246.54186       31.343774
       620.56240       247.55338       30.008901
       642.44769       248.60620       31.037459
       664.87349       249.92730       33.606446
       687.87149       251.26916       38.646354
       711.63942       252.70668       39.811002
       736.41680       253.69386       44.228191
       761.46683       254.20215       50.904870
       787.29611       255.36366       49.272591
       814.43363       256.28106       34.598611
       842.20181       256.88719       58.362344
       853.34522       257.09049       59.945394
       864.75240       257.54072       25.187454
       876.12617       258.00997       17.018692
       887.82161       258.28389       18.729666
       899.81507       258.65739       18.252209
       911.73418       258.81687       19.804538
       923.95085       258.68391       26.340928
       936.20179       258.46788       30.673538
       948.66409       258.02256       44.661528
       961.47946       258.17679       33.557588
       974.04867       257.99593       51.613892
       986.99692       256.46633       71.935459
       1000.1625       255.53152       75.855684
       1012.9740       253.99532       90.426413
